,TMC,Severity,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
1514427,241.0,2,0.0,37.6,66.0,30.39,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
482584,201.0,2,0.360000014305,64.9,68.0,30.06,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1927362,201.0,2,0.0,48.2,66.0,30.08,7.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2459721,201.0,2,0.0,75.0,84.0,29.99,10.0,6.9,0,0,1,0,0,0,0,0,0,0,0,1,0
2405716,201.0,2,0.0,89.1,40.0,29.89,10.0,6.9,0,0,1,0,0,0,0,0,0,0,0,1,0
355692,201.0,2,0.01,73.0,87.0,30.1,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
136071,406.0,2,0.0,80.1,81.0,30.01,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1343997,201.0,2,0.0,48.9,86.0,30.09,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1
65697,201.0,2,0.01,54.0,34.0,30.29,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1842409,201.0,2,0.0,69.1,90.0,29.95,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
934623,201.0,3,0.0,68.0,84.0,29.39,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
761234,201.0,2,0.0,55.0,83.0,29.82,8.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163951,201.0,2,0.0,80.1,54.0,30.14,10.0,6.9,0,0,1,0,0,0,0,0,0,0,0,1,0
1265632,201.0,2,0.0,-2.2,66.0,30.41,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
821603,201.0,2,0.0,88.0,53.0,29.24,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0
996715,201.0,2,0.0,86.0,49.0,28.53,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092429,201.0,2,0.0,65.0,81.0,29.87,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
935500,201.0,2,0.0,72.0,73.0,29.33,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359236,241.0,3,0.0,53.6,44.0,29.99,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2370429,201.0,3,1.8300000429199998,63.0,90.0,29.79,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
2138249,201.0,3,0.0,3.0,86.0,30.48,7.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1033455,201.0,2,0.0,75.0,79.0,29.11,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1267065,201.0,3,0.0,28.9,38.0,29.93,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1914705,201.0,2,0.0,66.9,20.0,29.91,10.0,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0
1952544,201.0,3,0.0,27.0,89.0,30.03,0.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1315374,201.0,3,0.0,28.9,38.0,30.24,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1662438,201.0,3,0.0,87.1,53.0,30.18,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
989421,201.0,2,0.0,75.0,76.0,29.09,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1329050,201.0,2,0.0,50.0,66.0,29.88,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2331552,201.0,2,0.0,69.1,29.0,30.23,10.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1687252,201.0,2,0.0,90.0,35.0,29.84,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
821767,245.0,3,0.0,73.0,100.0,29.42,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1188834,201.0,2,0.0,80.0,74.0,29.94,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1036006,244.0,2,0.0,81.0,79.0,29.75,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
286857,201.0,3,0.0,64.9,90.0,30.11,4.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
871165,201.0,2,0.0,64.0,100.0,28.7,0.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896123,201.0,2,0.0,77.0,84.0,29.96,10.0,6.9,1,0,1,0,0,0,0,0,0,1,0,1,0
1225429,201.0,2,0.0,65.0,81.0,29.57,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061404,201.0,2,0.0,34.0,85.0,30.31,2.5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2133913,201.0,3,0.0,9.0,80.0,30.34,2.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2021084,201.0,2,0.0,27.0,92.0,30.06,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
635066,201.0,3,0.0,65.0,90.0,28.87,0.75,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302538,241.0,2,0.0,70.9,29.0,30.11,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
435969,241.0,3,0.01,52.0,93.0,29.76,10.0,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0
898019,201.0,2,0.0,37.0,62.0,29.48,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1906972,201.0,3,0.0,53.1,93.0,29.93,4.0,10.4,0,0,0,0,1,0,0,0,0,0,0,0,0
153108,201.0,3,0.0,86.0,43.0,30.04,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
683829,201.0,2,0.0,48.0,50.0,29.28,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1655041,241.0,2,0.0,66.9,70.0,29.92,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0
1234098,201.0,2,0.0,62.0,35.0,29.67,10.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1599955,201.0,2,0.0,46.9,61.0,30.25,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1808813,201.0,2,0.0,73.9,62.0,29.81,10.0,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0
2229786,203.0,3,0.0,73.0,68.0,30.22,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0
2307995,201.0,2,0.0,57.9,87.0,30.12,7.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
776805,201.0,2,0.0,28.0,45.0,28.15,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
214974,247.0,2,0.0,77.0,64.0,30.12,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
864147,201.0,3,0.0,50.0,93.0,29.76,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2338200,201.0,2,0.0,75.9,32.0,30.04,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
1928523,201.0,2,0.0,41.0,93.0,29.75,2.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
318798,201.0,3,0.01,59.0,94.0,30.07,2.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2028288,201.0,2,0.0,46.0,42.0,30.1,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
164332,201.0,3,0.01,66.9,66.0,29.86,10.0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0
270597,201.0,2,0.01,53.1,96.0,30.3,0.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
348913,201.0,3,0.01,91.4,12.0,30.02,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1937097,201.0,2,0.0,37.9,53.0,29.84,10.0,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0
2094952,241.0,3,0.0,25.0,88.0,30.24,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1
385224,201.0,2,0.01,53.6,44.0,30.12,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1018830,201.0,2,0.0,77.0,89.0,30.03,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487856,201.0,2,0.0,41.0,87.0,30.25,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1554846,201.0,2,1.86000001431,75.0,82.0,30.26,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
716792,245.0,3,0.0,29.0,47.0,30.35,10.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1
658496,201.0,2,0.0,34.0,92.0,29.58,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1
934715,241.0,2,0.0,97.0,32.0,29.49,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078633,241.0,2,0.0,53.6,72.0,30.14,10.0,17.3,0,0,0,0,1,0,0,0,0,0,0,0,1
2082887,201.0,2,0.0,65.8,47.0,30.13,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
567453,241.0,3,0.0,68.0,37.0,29.53,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1112584,201.0,2,0.0,74.0,37.0,29.02,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
78938,201.0,3,0.0,71.6,57.0,29.89,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
899301,201.0,2,0.0,38.0,86.0,29.15,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
220011,201.0,3,0.0,91.0,44.0,29.76,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2253587,201.0,3,0.0,57.2,72.0,30.06,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
624501,201.0,2,0.0,39.0,76.0,29.32,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517538,201.0,2,0.0,50.0,87.0,30.05,10.0,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0
1406396,201.0,2,0.0,55.9,44.0,30.19,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1915342,201.0,2,0.0,73.9,79.0,29.89,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
175783,241.0,3,0.0,70.0,87.0,29.89,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2185361,201.0,2,0.0,33.1,78.0,30.2,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2217627,201.0,2,0.0,73.9,66.0,30.3,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2396574,201.0,3,0.0,84.0,49.0,29.93,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1189762,201.0,3,1.20000004768,89.0,52.0,30.09,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
413274,245.0,2,0.01,78.1,79.0,29.79,10.0,9.2,0,0,1,0,0,0,0,0,0,0,0,1,1
454544,201.0,2,0.00999999977648,68.0,61.0,29.93,10.0,16.1,0,0,0,0,0,0,0,0,0,0,0,1,0
1550053,241.0,3,0.0,68.0,24.0,29.99,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
160135,201.0,2,0.0,81.3,65.0,29.99,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1540706,201.0,2,0.0,55.9,45.0,30.36,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1910827,201.0,2,0.0,81.0,79.0,30.1,10.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0
1160840,201.0,3,0.0,78.0,47.0,27.89,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
907321,241.0,3,1.89999997616,45.0,93.0,29.16,7.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
324885,201.0,3,0.01,27.0,85.0,29.72,3.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1
172297,201.0,2,0.0,37.9,79.0,30.18,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2128219,201.0,3,0.0,53.6,88.0,30.25,4.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1883621,201.0,2,0.0,84.9,44.0,30.05,10.0,6.9,0,0,1,0,0,0,0,0,1,0,0,0,0
1405556,201.0,2,0.0,37.0,62.0,30.17,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1716895,201.0,2,0.0,82.0,67.0,30.07,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
211907,201.0,2,0.0,64.4,88.0,29.98,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,1
1233089,201.0,2,0.0,33.0,71.0,28.8,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
109104,201.0,3,0.01,66.0,52.0,30.11,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
244779,203.0,3,0.01,55.0,89.0,29.91,9.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1
844454,201.0,2,0.0,46.0,76.0,29.55,10.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886027,201.0,2,0.0,75.2,61.0,30.17,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
466417,201.0,3,0.0,72.0,97.0,30.04,5.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2434770,201.0,2,0.0,73.9,93.0,30.1,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287579,201.0,2,0.0,49.6,31.0,30.48,10.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1637891,201.0,3,0.0,86.0,57.0,29.95,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2005721,201.0,2,0.0,44.1,35.0,30.08,10.0,19.6,0,0,0,0,0,0,0,0,0,0,0,1,0
2175874,241.0,3,0.0,50.0,89.0,30.05,10.0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0
90523,201.0,2,0.0,82.9,9.0,29.78,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1
266025,241.0,2,0.01,67.8,69.0,30.15,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
180254,201.0,3,0.01,21.0,57.0,30.07,7.0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1243885,201.0,2,0.0,62.0,50.0,29.44,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1
613049,201.0,2,0.0,78.0,43.0,29.6,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887596,241.0,2,0.0,69.1,63.0,29.94,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
126592,241.0,2,0.01,69.8,68.0,30.19,7.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2242589,201.0,2,0.0,54.0,80.0,30.09,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1752143,201.0,2,0.0,88.0,67.0,30.24,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0
693778,201.0,2,0.0,70.0,87.0,29.79,8.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269860,201.0,2,0.0,37.9,30.0,30.39,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0
2360397,201.0,2,0.0,55.0,80.0,29.98,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1985308,229.0,3,0.0,34.0,75.0,30.12,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
951810,241.0,2,0.0,72.0,64.0,29.65,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
656247,201.0,2,0.0,47.0,77.0,29.84,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1
664320,201.0,2,0.0,43.0,32.0,30.46,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
630790,201.0,2,0.0,68.0,76.0,29.25,10.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157708,241.0,3,0.0,60.0,75.0,29.94,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2344504,201.0,3,0.0,62.1,90.0,30.2,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1212657,201.0,3,0.0,45.0,82.0,25.51,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
615979,241.0,2,0.0,54.0,88.0,29.81,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498911,201.0,2,0.0,61.0,90.0,30.09,10.0,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0
2442951,201.0,3,0.0,72.0,87.0,29.96,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2072316,201.0,3,0.0,77.0,76.0,30.27,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
267554,201.0,2,0.01,50.0,33.0,30.12,10.0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2208783,244.0,2,0.0,61.0,36.0,30.09,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1143971,201.0,3,0.0,94.0,43.0,29.27,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
292585,201.0,2,0.0,96.1,43.0,29.96,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
1061007,201.0,2,0.0,79.0,77.0,30.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168049,201.0,2,0.0,74.0,41.0,28.73,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752293,201.0,2,0.0,79.0,88.0,30.26,7.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
426801,201.0,3,0.01,60.1,93.0,29.78,2.0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0
455224,201.0,3,0.0,59.0,62.0,29.92,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1
1447619,201.0,3,0.0,27.0,72.0,30.14,10.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0
365609,201.0,2,0.01,28.0,58.0,30.27,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
1351428,201.0,2,0.0,51.1,61.0,30.15,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,1,1
654011,201.0,3,1.01999998093,44.0,40.0,26.84,10.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610018,201.0,2,0.0,52.0,89.0,30.03,6.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
665271,201.0,2,0.0,64.0,100.0,30.19,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766373,201.0,3,0.0,78.8,78.0,30.12,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
781614,201.0,3,0.0,72.0,43.0,29.63,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
422224,201.0,2,0.01,53.6,94.0,29.77,7.0,6.9,1,0,0,0,0,0,0,0,0,0,0,1,0
1086916,201.0,2,0.0,87.0,69.0,29.26,10.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1464633,201.0,3,0.0,43.0,89.0,29.9,5.0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1803548,201.0,2,0.0,80.6,84.0,29.91,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,1,1
661905,241.0,2,0.0,82.0,51.0,30.1,10.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0
622233,201.0,2,0.0,37.0,39.0,29.27,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
778053,201.0,2,0.0,44.0,43.0,30.51,10.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0
622604,201.0,2,0.0,79.0,9.0,28.4,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
893151,201.0,2,0.0,36.0,97.0,28.95,0.75,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063699,201.0,3,0.0,57.0,74.0,30.23,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
70821,201.0,3,0.01,88.0,9.0,30.0,10.0,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0
2341154,201.0,2,0.0,44.1,79.0,29.66,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1203915,201.0,2,0.0,54.0,97.0,29.79,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345390,201.0,2,0.0,80.1,40.0,30.06,10.0,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0
388600,241.0,2,1.59,62.1,93.0,30.01,1.2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086080,201.0,2,0.0,75.9,60.0,30.28,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2077459,201.0,2,0.0,62.1,78.0,30.3,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,1,1
1000198,201.0,2,0.0,64.0,28.0,20.95,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772981,241.0,2,0.0,72.0,73.0,29.96,9.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2432654,201.0,3,0.0,73.4,100.0,30.09,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1815491,201.0,2,0.0,80.2,40.0,30.18,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
1261016,201.0,3,0.0,46.0,35.0,25.63,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
762179,201.0,3,0.0,61.0,30.0,29.39,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
219931,201.0,2,0.0,79.0,60.0,29.91,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
640782,201.0,2,0.0,73.0,20.0,28.62,10.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640547,201.0,2,0.0,69.1,68.0,30.01,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1397043,201.0,2,0.0,32.0,50.0,30.36,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2012563,201.0,3,0.0,35.1,50.0,29.63,10.0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0
927465,201.0,2,0.0,96.0,32.0,29.5,10.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0
679755,201.0,2,0.0,41.0,76.0,29.44,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2327415,201.0,2,0.0,61.0,100.0,29.74,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0
1428190,201.0,3,0.0,3.2,78.0,30.03,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2094294,201.0,3,0.0,39.0,89.0,30.24,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
116964,201.0,2,0.01,66.9,90.0,30.06,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2475281,201.0,2,0.0,79.0,79.0,29.78,10.0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1741708,201.0,3,0.0,75.0,96.0,30.17,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
802177,201.0,2,0.0,37.0,93.0,29.93,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1447003,201.0,2,0.330000013113,42.8,53.0,30.14,10.0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1127623,343.0,2,0.0,61.0,80.0,29.76,10.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1360170,201.0,2,0.0,44.1,58.0,30.56,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
242154,201.0,2,0.3,50.0,48.0,29.81,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1125613,201.0,2,0.0,65.0,73.0,29.59,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441873,202.0,2,0.0,84.9,72.0,29.87,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,1,0
232160,201.0,2,0.01,32.9,55.0,30.23,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1799516,201.0,3,0.0,66.0,90.0,30.01,8.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1712308,201.0,2,0.0,80.1,50.0,29.92,3.0,6.9,0,0,0,0,0,0,0,0,1,0,0,1,0
1852326,201.0,2,0.0,84.9,82.0,29.95,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1515308,201.0,2,0.0,55.0,24.0,30.18,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
350918,201.0,2,0.01,61.0,83.0,30.02,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1915236,201.0,3,0.0,59.0,63.0,30.05,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1055455,201.0,2,0.670000016689,76.0,91.0,30.06,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204060,201.0,2,0.0,54.0,53.0,29.94,10.0,12.7,0,0,1,0,0,0,0,0,0,0,0,1,0
2199922,241.0,3,0.0,46.4,93.0,30.01,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
870457,201.0,2,0.0,75.0,87.0,30.03,10.0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0
1019476,201.0,3,0.97000002861,60.0,79.0,24.46,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1
773823,201.0,2,0.0,41.0,93.0,28.77,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308301,241.0,3,0.0,84.9,63.0,30.06,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1215413,201.0,2,0.0,54.0,86.0,29.22,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124798,222.0,3,0.0,63.0,100.0,30.06,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487797,201.0,2,0.0,39.9,79.0,30.0,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2249147,201.0,2,0.0,55.0,24.0,30.08,10.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,1
957854,201.0,3,0.0,77.0,79.0,29.98,10.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770505,201.0,3,0.0,75.0,90.0,30.0,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
235772,201.0,2,0.01,50.0,44.0,30.47,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2331329,245.0,3,0.0,62.1,41.0,30.35,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1098449,201.0,3,0.800000011921,86.0,70.0,30.03,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
281677,201.0,2,0.01,68.0,93.0,29.88,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,1
1151177,201.0,2,0.0,65.0,52.0,29.84,10.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0
949068,246.0,3,0.0,73.0,63.0,30.01,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
741453,201.0,2,0.0,46.0,47.0,29.27,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1379009,201.0,2,0.0,69.1,87.0,30.15,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,1
806838,201.0,2,0.0,73.0,90.0,29.91,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
414537,201.0,2,0.01,82.0,44.0,29.89,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1937603,201.0,3,0.0,46.9,97.0,29.7,3.0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1316398,201.0,2,0.0,10.9,64.0,30.34,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
